,urcv,rcv,url2,rl2,t90,t70,t50,tcv
161,0.0012383584000645188,0.0012383584000645188,0.031240151155612593,0.031240151155612593,5.157894611358643,4.590990781784058,4.083972454071045,16.0591242313385
162,0.0012378351516758805,0.0012378351516758805,0.03114198892711321,0.03114198892711321,5.247931241989136,4.521859407424927,4.182021141052246,15.116870164871216
163,0.001235772145683852,0.001235772145683852,0.031243125535602042,0.031243125535602042,5.21039080619812,4.72795557975769,4.089440822601318,14.704427242279053
164,0.0012395711409908471,0.0012395711409908471,0.03118628550650461,0.03118628550650461,5.263995409011841,4.727536916732788,4.139504671096802,14.856571674346924
165,0.0012382907746494713,0.0012382907746494713,0.031159744323563523,0.031159744323563523,5.476668357849121,4.872690200805664,4.082455635070801,14.692144870758057
166,0.0012387762764887737,0.0012387762764887737,0.03116762892746014,0.03116762892746014,5.389589309692383,4.841130018234253,4.207066774368286,15.51135540008545
167,0.001237398136301283,0.001237398136301283,0.03119406628882735,0.03119406628882735,5.361541271209717,4.816106557846069,4.322723150253296,15.513744592666626
168,0.0012364551555229207,0.0012364551555229207,0.031257724028701396,0.031257724028701396,5.449638366699219,4.74004340171814,4.197594881057739,15.333901643753052
169,0.0012402691700709651,0.0012402691700709651,0.03124215201279458,0.03124215201279458,5.358511686325073,4.849627494812012,4.333713054656982,15.541179656982422
170,0.001238541472239092,0.001238541472239092,0.03129583898253502,0.03129583898253502,5.47420597076416,4.746999263763428,4.274129629135132,15.34557294845581
171,0.0012381110687030047,0.0012381110687030047,0.03132068576107893,0.03132068576107893,5.5893683433532715,4.856728792190552,4.289114475250244,15.894467115402222
172,0.0012390198246821982,0.0012390198246821982,0.031224259129692757,0.031224259129692757,5.470685720443726,4.833592414855957,4.282167196273804,15.65782880783081
173,0.0012402837591488885,0.0012402837591488885,0.031242242252152386,0.031242242252152386,5.552748203277588,4.827134609222412,4.301668405532837,16.82673692703247
174,0.0012384213123619063,0.0012384213123619063,0.031287703093855895,0.031287703093855895,5.349533796310425,4.8090760707855225,4.298141241073608,15.501293659210205
175,0.001239294658458349,0.001239294658458349,0.03127370167773066,0.03127370167773066,5.552694797515869,4.889178037643433,4.2901129722595215,15.83499002456665
176,0.0012428709570831936,0.0012428709570831936,0.03138216290562545,0.03138216290562545,5.564701080322266,4.822072267532349,4.4047839641571045,16.236790418624878
177,0.0012439596743359302,0.0012439596743359302,0.03134072809114549,0.03134072809114549,5.573745965957642,4.933210134506226,4.401241064071655,16.060133457183838
178,0.0012408836365693078,0.0012408836365693078,0.03128014723711191,0.03128014723711191,5.582210302352905,4.966720342636108,4.3007214069366455,16.840120315551758
179,0.0012414896146667035,0.0012414896146667035,0.03130461701672067,0.03130461701672067,5.647336483001709,5.227967739105225,4.414713144302368,15.824893474578857
180,0.001243297039181647,0.001243297039181647,0.031358562969371534,0.031358562969371534,5.6828882694244385,5.080249309539795,4.738880634307861,16.23904848098755
181,0.0012440671962600284,0.0012440671962600284,0.031352335987999747,0.031352335987999747,5.694306373596191,5.159981966018677,4.64104700088501,18.148550271987915
182,0.0012441531118882194,0.0012441531118882194,0.031343015760801056,0.031343015760801056,5.90046763420105,5.160356521606445,4.616850137710571,17.166489362716675
183,0.0012459754217485292,0.0012459754217485292,0.03133054871911726,0.03133054871911726,5.746597051620483,5.197344064712524,4.52530574798584,16.63572669029236
184,0.0012457447114234913,0.0012457447114234913,0.03132015628416407,0.03132015628416407,5.78687310218811,5.247506618499756,4.4316956996917725,17.378586292266846
185,0.0012449038287854755,0.0012449038287854755,0.03138961508260471,0.03138961508260471,5.897328615188599,5.174925804138184,4.533385992050171,17.305226802825928
186,0.001243775076901521,0.001243775076901521,0.03136460916327996,0.03136460916327996,5.8585004806518555,5.366529226303101,4.621973276138306,17.84724187850952
187,0.0012472361931411627,0.0012472361931411627,0.03142354384410727,0.03142354384410727,5.964072942733765,5.27149224281311,4.718960762023926,17.38327193260193
188,0.0012458847450255773,0.0012458847450255773,0.03148927396781165,0.03148927396781165,6.098479509353638,5.37508487701416,4.636791706085205,17.64967370033264
189,0.001247718190790246,0.001247718190790246,0.03146388006315057,0.03146388006315057,6.11262583732605,5.33884859085083,4.620649576187134,17.826924085617065
190,0.0012438676414430207,0.0012438676414430207,0.03137348309352628,0.03137348309352628,6.178338527679443,5.320565223693848,4.8147664070129395,17.201532125473022
191,0.0012478327168161177,0.0012478327168161177,0.03151335685153337,0.03151335685153337,6.083026170730591,5.338367462158203,4.6378889083862305,18.026062726974487
192,0.0012479117418840728,0.0012479117418840728,0.03146066478031396,0.03146066478031396,6.0779078006744385,5.417599201202393,4.818989276885986,17.385905504226685
